video_id,title,categories,duration,tags,publish_date,vector
998,Video Title 998,chemistry literature,49000,,2015-07-17 01:10:59,0 0 0 1 0 1 0 0 0 0
999,Video Title 999,chemistry literature,44000,,2023-06-28 04:56:28,0 0 0 1 0 1 0 0 0 0
1000,Video Title 1000,chemistry literature,41000,,2018-06-11 09:04:54,0 0 0 1 0 1 0 0 0 0
1001,Video Title 1001,chemistry literature,32000,,2019-09-28 19:32:52,0 0 0 1 0 1 0 0 0 0
1002,Video Title 1002,chemistry literature,46000,,2017-09-03 08:48:55,0 0 0 1 0 1 0 0 0 0
1003,Video Title 1003,chemistry literature,40000,,2020-06-30 21:31:13,0 0 0 1 0 1 0 0 0 0
1004,Video Title 1004,chemistry literature,37000,,2023-08-09 21:33:23,0 0 0 1 0 1 0 0 0 0
1005,Video Title 1005,chemistry literature,30000,,2021-05-11 05:07:03,0 0 0 1 0 1 0 0 0 0
1006,Video Title 1006,chemistry literature,45000,,2019-03-07 18:29:09,0 0 0 1 0 1 0 0 0 0
1007,Video Title 1007,chemistry literature,59000,,2019-08-15 02:31:46,0 0 0 1 0 1 0 0 0 0
1008,Video Title 1008,chemistry literature,38000,,2021-10-01 14:53:19,0 0 0 1 0 1 0 0 0 0
1009,Video Title 1009,chemistry mathematics,52000,,2018-06-19 21:31:28,0 0 0 1 0 0 1 0 0 0
1010,Video Title 1010,chemistry mathematics,49000,,2016-11-10 08:32:04,0 0 0 1 0 0 1 0 0 0
1011,Video Title 1011,chemistry mathematics,59000,,2023-12-26 23:53:12,0 0 0 1 0 0 1 0 0 0
1012,Video Title 1012,chemistry mathematics,36000,,2015-03-26 15:02:17,0 0 0 1 0 0 1 0 0 0
1013,Video Title 1013,chemistry mathematics,57000,,2014-09-30 06:57:31,0 0 0 1 0 0 1 0 0 0
1014,Video Title 1014,chemistry mathematics,35000,,2022-12-27 04:16:59,0 0 0 1 0 0 1 0 0 0
1015,Video Title 1015,chemistry mathematics,44000,,2023-12-22 00:11:11,0 0 0 1 0 0 1 0 0 0
1016,Video Title 1016,chemistry mathematics,55000,,2020-10-27 01:00:11,0 0 0 1 0 0 1 0 0 0
1017,Video Title 1017,chemistry mathematics,57000,,2023-11-12 23:56:24,0 0 0 1 0 0 1 0 0 0
1018,Video Title 1018,chemistry mathematics,51000,,2017-06-24 02:27:20,0 0 0 1 0 0 1 0 0 0
1019,Video Title 1019,chemistry mathematics,32000,,2019-07-03 11:45:00,0 0 0 1 0 0 1 0 0 0
1020,Video Title 1020,chemistry mathematics,39000,,2022-11-30 08:39:19,0 0 0 1 0 0 1 0 0 0
1021,Video Title 1021,chemistry mathematics,57000,,2015-07-31 21:27:35,0 0 0 1 0 0 1 0 0 0
1022,Video Title 1022,chemistry mathematics,52000,,2023-04-10 17:37:20,0 0 0 1 0 0 1 0 0 0
1023,Video Title 1023,chemistry mathematics,50000,,2015-09-30 10:22:20,0 0 0 1 0 0 1 0 0 0
1024,Video Title 1024,chemistry mathematics,41000,,2019-02-02 23:00:11,0 0 0 1 0 0 1 0 0 0
1025,Video Title 1025,chemistry mathematics,33000,,2023-11-07 17:36:39,0 0 0 1 0 0 1 0 0 0
1026,Video Title 1026,chemistry mathematics,55000,,2015-05-24 21:36:50,0 0 0 1 0 0 1 0 0 0
1027,Video Title 1027,chemistry mathematics,55000,,2018-12-11 04:19:18,0 0 0 1 0 0 1 0 0 0
1028,Video Title 1028,chemistry mathematics,41000,,2019-07-18 04:16:40,0 0 0 1 0 0 1 0 0 0
1029,Video Title 1029,chemistry mathematics,41000,,2018-09-05 00:45:05,0 0 0 1 0 0 1 0 0 0
1030,Video Title 1030,chemistry mathematics,47000,,2015-04-21 15:57:35,0 0 0 1 0 0 1 0 0 0
1031,Video Title 1031,chemistry mathematics,58000,,2014-11-13 16:28:34,0 0 0 1 0 0 1 0 0 0
1032,Video Title 1032,chemistry mathematics,39000,,2017-12-26 06:48:51,0 0 0 1 0 0 1 0 0 0
1033,Video Title 1033,chemistry mathematics,52000,,2021-03-10 20:58:55,0 0 0 1 0 0 1 0 0 0
1034,Video Title 1034,chemistry mathematics,46000,,2018-02-10 09:39:09,0 0 0 1 0 0 1 0 0 0
1035,Video Title 1035,chemistry mathematics,43000,,2022-03-27 04:31:53,0 0 0 1 0 0 1 0 0 0
1036,Video Title 1036,chemistry mathematics,32000,,2015-04-05 10:37:34,0 0 0 1 0 0 1 0 0 0
1037,Video Title 1037,chemistry music,40000,,2020-06-04 12:51:37,0 0 0 1 0 0 0 1 0 0
1038,Video Title 1038,chemistry music,44000,,2018-08-30 06:59:17,0 0 0 1 0 0 0 1 0 0
1039,Video Title 1039,chemistry music,46000,,2017-06-13 11:29:41,0 0 0 1 0 0 0 1 0 0
1040,Video Title 1040,chemistry music,58000,,2022-04-17 01:06:23,0 0 0 1 0 0 0 1 0 0
1041,Video Title 1041,chemistry music,47000,,2020-05-26 05:56:53,0 0 0 1 0 0 0 1 0 0
1042,Video Title 1042,chemistry music,35000,,2021-09-05 09:40:17,0 0 0 1 0 0 0 1 0 0
1043,Video Title 1043,chemistry music,34000,,2018-05-01 01:21:42,0 0 0 1 0 0 0 1 0 0
1044,Video Title 1044,chemistry music,59000,,2022-09-06 23:20:18,0 0 0 1 0 0 0 1 0 0
1045,Video Title 1045,chemistry music,56000,,2015-04-01 04:30:51,0 0 0 1 0 0 0 1 0 0
1046,Video Title 1046,chemistry music,34000,,2017-01-17 01:18:35,0 0 0 1 0 0 0 1 0 0
1047,Video Title 1047,chemistry music,35000,,2017-03-25 17:04:54,0 0 0 1 0 0 0 1 0 0
1048,Video Title 1048,chemistry music,52000,,2016-04-04 23:11:48,0 0 0 1 0 0 0 1 0 0
1049,Video Title 1049,chemistry music,60000,,2023-05-30 07:11:42,0 0 0 1 0 0 0 1 0 0
1050,Video Title 1050,chemistry music,58000,,2016-11-04 18:37:55,0 0 0 1 0 0 0 1 0 0
1051,Video Title 1051,chemistry music,32000,,2016-07-05 17:01:30,0 0 0 1 0 0 0 1 0 0
1052,Video Title 1052,chemistry music,50000,,2023-07-25 16:24:09,0 0 0 1 0 0 0 1 0 0
1053,Video Title 1053,chemistry music,38000,,2015-04-04 20:55:04,0 0 0 1 0 0 0 1 0 0
1054,Video Title 1054,chemistry music,39000,,2020-02-23 15:55:01,0 0 0 1 0 0 0 1 0 0
1055,Video Title 1055,chemistry music,32000,,2019-01-11 09:24:26,0 0 0 1 0 0 0 1 0 0
1056,Video Title 1056,chemistry music,35000,,2019-12-03 02:25:11,0 0 0 1 0 0 0 1 0 0
1057,Video Title 1057,chemistry music,48000,,2015-07-19 19:25:04,0 0 0 1 0 0 0 1 0 0
1058,Video Title 1058,chemistry music,51000,,2020-03-31 08:22:36,0 0 0 1 0 0 0 1 0 0
1059,Video Title 1059,chemistry music,58000,,2020-01-20 18:10:05,0 0 0 1 0 0 0 1 0 0
1060,Video Title 1060,chemistry music,56000,,2023-03-29 08:14:38,0 0 0 1 0 0 0 1 0 0
1061,Video Title 1061,chemistry music,31000,,2022-04-03 02:41:49,0 0 0 1 0 0 0 1 0 0
1062,Video Title 1062,chemistry music,30000,,2014-10-26 11:07:19,0 0 0 1 0 0 0 1 0 0
1063,Video Title 1063,chemistry music,60000,,2020-06-01 07:20:49,0 0 0 1 0 0 0 1 0 0
1064,Video Title 1064,chemistry music,48000,,2016-08-25 23:51:27,0 0 0 1 0 0 0 1 0 0
1065,Video Title 1065,chemistry physics,36000,,2021-09-02 09:36:30,0 0 0 1 0 0 0 0 1 0
1066,Video Title 1066,chemistry physics,43000,,2020-03-08 02:17:53,0 0 0 1 0 0 0 0 1 0
1067,Video Title 1067,chemistry physics,30000,,2018-12-25 20:08:02,0 0 0 1 0 0 0 0 1 0
1068,Video Title 1068,chemistry physics,50000,,2019-06-17 08:35:15,0 0 0 1 0 0 0 0 1 0
1069,Video Title 1069,chemistry physics,50000,,2023-07-26 18:33:17,0 0 0 1 0 0 0 0 1 0
1070,Video Title 1070,chemistry physics,45000,,2016-06-14 19:18:17,0 0 0 1 0 0 0 0 1 0
1071,Video Title 1071,chemistry physics,55000,,2020-11-07 05:11:51,0 0 0 1 0 0 0 0 1 0
1072,Video Title 1072,chemistry physics,39000,,2018-07-16 10:27:57,0 0 0 1 0 0 0 0 1 0
1073,Video Title 1073,chemistry physics,52000,,2014-08-09 16:22:54,0 0 0 1 0 0 0 0 1 0
1074,Video Title 1074,chemistry physics,44000,,2018-02-28 00:27:53,0 0 0 1 0 0 0 0 1 0
1075,Video Title 1075,chemistry physics,44000,,2016-01-17 16:24:57,0 0 0 1 0 0 0 0 1 0
1076,Video Title 1076,chemistry physics,49000,,2015-06-11 09:22:38,0 0 0 1 0 0 0 0 1 0
1077,Video Title 1077,chemistry physics,57000,,2021-03-09 00:35:19,0 0 0 1 0 0 0 0 1 0
1078,Video Title 1078,chemistry physics,53000,,2023-11-18 06:50:49,0 0 0 1 0 0 0 0 1 0
1079,Video Title 1079,chemistry physics,41000,,2023-10-03 02:46:24,0 0 0 1 0 0 0 0 1 0
1080,Video Title 1080,chemistry physics,34000,,2021-08-10 10:15:12,0 0 0 1 0 0 0 0 1 0
1081,Video Title 1081,chemistry physics,46000,,2019-08-15 00:38:47,0 0 0 1 0 0 0 0 1 0
1082,Video Title 1082,chemistry physics,40000,,2016-06-03 08:14:11,0 0 0 1 0 0 0 0 1 0
1083,Video Title 1083,chemistry physics,33000,,2016-09-05 06:31:07,0 0 0 1 0 0 0 0 1 0
1084,Video Title 1084,chemistry physics,37000,,2015-06-01 04:52:50,0 0 0 1 0 0 0 0 1 0
1085,Video Title 1085,chemistry physics,31000,,2016-11-27 06:34:17,0 0 0 1 0 0 0 0 1 0
1086,Video Title 1086,chemistry physics,42000,,2022-08-23 04:45:11,0 0 0 1 0 0 0 0 1 0
1087,Video Title 1087,chemistry physics,43000,,2016-06-27 04:28:35,0 0 0 1 0 0 0 0 1 0
1088,Video Title 1088,chemistry physics,57000,,2023-01-09 10:25:42,0 0 0 1 0 0 0 0 1 0
1089,Video Title 1089,chemistry physics,56000,,2017-04-12 03:22:40,0 0 0 1 0 0 0 0 1 0
1090,Video Title 1090,chemistry physics,48000,,2021-03-19 02:51:01,0 0 0 1 0 0 0 0 1 0
1091,Video Title 1091,chemistry physics,36000,,2021-08-19 09:25:56,0 0 0 1 0 0 0 0 1 0
1092,Video Title 1092,chemistry physics,45000,,2023-12-17 06:55:13,0 0 0 1 0 0 0 0 1 0
1093,Video Title 1093,chemistry psychology,44000,,2018-12-28 11:21:01,0 0 0 1 0 0 0 0 0 1
1094,Video Title 1094,chemistry psychology,39000,,2018-12-23 09:38:09,0 0 0 1 0 0 0 0 0 1
1095,Video Title 1095,chemistry psychology,32000,,2023-06-15 02:23:37,0 0 0 1 0 0 0 0 0 1
1096,Video Title 1096,chemistry psychology,46000,,2018-07-29 21:24:15,0 0 0 1 0 0 0 0 0 1
1097,Video Title 1097,chemistry psychology,37000,,2016-02-27 06:39:05,0 0 0 1 0 0 0 0 0 1
1098,Video Title 1098,chemistry psychology,41000,,2014-06-29 14:27:08,0 0 0 1 0 0 0 0 0 1
1099,Video Title 1099,chemistry psychology,39000,,2018-12-14 08:43:56,0 0 0 1 0 0 0 0 0 1
1100,Video Title 1100,chemistry psychology,58000,,2022-06-06 09:37:44,0 0 0 1 0 0 0 0 0 1
1101,Video Title 1101,chemistry psychology,51000,,2018-09-16 15:24:30,0 0 0 1 0 0 0 0 0 1
1102,Video Title 1102,chemistry psychology,47000,,2014-02-01 20:20:26,0 0 0 1 0 0 0 0 0 1
1103,Video Title 1103,chemistry psychology,33000,,2018-04-24 21:16:21,0 0 0 1 0 0 0 0 0 1
1104,Video Title 1104,chemistry psychology,58000,,2016-08-25 07:49:33,0 0 0 1 0 0 0 0 0 1
1105,Video Title 1105,chemistry psychology,41000,,2021-08-22 01:51:09,0 0 0 1 0 0 0 0 0 1
1106,Video Title 1106,chemistry psychology,41000,,2014-06-17 03:14:01,0 0 0 1 0 0 0 0 0 1
1107,Video Title 1107,chemistry psychology,31000,,2019-09-15 12:40:19,0 0 0 1 0 0 0 0 0 1
1108,Video Title 1108,chemistry psychology,36000,,2017-08-18 05:04:57,0 0 0 1 0 0 0 0 0 1
1109,Video Title 1109,chemistry psychology,39000,,2014-09-28 09:22:52,0 0 0 1 0 0 0 0 0 1
1110,Video Title 1110,chemistry psychology,46000,,2018-07-04 19:02:37,0 0 0 1 0 0 0 0 0 1
1111,Video Title 1111,chemistry psychology,47000,,2016-10-19 23:31:52,0 0 0 1 0 0 0 0 0 1
1112,Video Title 1112,chemistry psychology,49000,,2020-10-21 10:55:15,0 0 0 1 0 0 0 0 0 1
1113,Video Title 1113,chemistry psychology,33000,,2015-04-17 14:54:46,0 0 0 1 0 0 0 0 0 1
1114,Video Title 1114,chemistry psychology,33000,,2017-12-10 17:57:54,0 0 0 1 0 0 0 0 0 1
1115,Video Title 1115,chemistry psychology,55000,,2023-11-13 18:35:57,0 0 0 1 0 0 0 0 0 1
1116,Video Title 1116,chemistry psychology,47000,,2023-05-23 03:53:40,0 0 0 1 0 0 0 0 0 1
1117,Video Title 1117,chemistry psychology,54000,,2015-06-13 13:49:14,0 0 0 1 0 0 0 0 0 1
1118,Video Title 1118,chemistry psychology,49000,,2019-02-04 07:07:56,0 0 0 1 0 0 0 0 0 1
1119,Video Title 1119,chemistry psychology,46000,,2014-05-29 22:19:47,0 0 0 1 0 0 0 0 0 1
1120,Video Title 1120,chemistry psychology,31000,,2015-05-18 04:23:10,0 0 0 1 0 0 0 0 0 1
1121,Video Title 1121,computer_science literature,40000,,2022-01-15 11:24:32,0 0 0 0 1 1 0 0 0 0
1122,Video Title 1122,computer_science literature,46000,,2018-07-29 00:11:52,0 0 0 0 1 1 0 0 0 0
1123,Video Title 1123,computer_science literature,49000,,2022-12-06 22:20:10,0 0 0 0 1 1 0 0 0 0
1124,Video Title 1124,computer_science literature,34000,,2017-04-14 01:48:29,0 0 0 0 1 1 0 0 0 0
1125,Video Title 1125,computer_science literature,49000,,2017-03-10 15:13:50,0 0 0 0 1 1 0 0 0 0
1126,Video Title 1126,computer_science literature,42000,,2023-11-27 17:56:18,0 0 0 0 1 1 0 0 0 0
1127,Video Title 1127,computer_science literature,53000,,2022-06-05 11:55:43,0 0 0 0 1 1 0 0 0 0
1128,Video Title 1128,computer_science literature,48000,,2017-05-14 18:18:51,0 0 0 0 1 1 0 0 0 0
1129,Video Title 1129,computer_science literature,56000,,2019-02-06 10:57:18,0 0 0 0 1 1 0 0 0 0
1130,Video Title 1130,computer_science literature,45000,,2021-02-01 21:36:25,0 0 0 0 1 1 0 0 0 0
1131,Video Title 1131,computer_science literature,39000,,2018-10-02 08:35:30,0 0 0 0 1 1 0 0 0 0
1132,Video Title 1132,computer_science literature,30000,,2017-09-08 12:08:38,0 0 0 0 1 1 0 0 0 0
1133,Video Title 1133,computer_science literature,51000,,2015-02-07 01:21:43,0 0 0 0 1 1 0 0 0 0
1134,Video Title 1134,computer_science literature,43000,,2019-11-03 12:18:27,0 0 0 0 1 1 0 0 0 0
1135,Video Title 1135,computer_science literature,55000,,2022-12-27 11:59:53,0 0 0 0 1 1 0 0 0 0
1136,Video Title 1136,computer_science literature,57000,,2020-11-18 08:37:25,0 0 0 0 1 1 0 0 0 0
1137,Video Title 1137,computer_science literature,30000,,2019-12-21 17:16:56,0 0 0 0 1 1 0 0 0 0
1138,Video Title 1138,computer_science literature,38000,,2023-09-02 19:23:34,0 0 0 0 1 1 0 0 0 0
1139,Video Title 1139,computer_science literature,55000,,2023-09-21 00:10:52,0 0 0 0 1 1 0 0 0 0
1140,Video Title 1140,computer_science literature,48000,,2019-10-12 08:46:23,0 0 0 0 1 1 0 0 0 0
1141,Video Title 1141,computer_science literature,53000,,2014-07-09 10:42:44,0 0 0 0 1 1 0 0 0 0
1142,Video Title 1142,computer_science literature,45000,,2015-09-17 08:51:23,0 0 0 0 1 1 0 0 0 0
1143,Video Title 1143,computer_science literature,50000,,2021-03-19 07:36:58,0 0 0 0 1 1 0 0 0 0
1144,Video Title 1144,computer_science literature,54000,,2022-05-31 06:14:24,0 0 0 0 1 1 0 0 0 0
1145,Video Title 1145,computer_science literature,34000,,2022-03-21 01:31:44,0 0 0 0 1 1 0 0 0 0
1146,Video Title 1146,computer_science literature,37000,,2014-04-28 05:34:37,0 0 0 0 1 1 0 0 0 0
1147,Video Title 1147,computer_science literature,60000,,2021-01-02 21:37:54,0 0 0 0 1 1 0 0 0 0
1148,Video Title 1148,computer_science literature,36000,,2014-03-13 02:54:48,0 0 0 0 1 1 0 0 0 0
1149,Video Title 1149,computer_science mathematics,40000,,2018-03-11 13:09:14,0 0 0 0 1 0 1 0 0 0
1150,Video Title 1150,computer_science mathematics,43000,,2020-11-27 07:49:22,0 0 0 0 1 0 1 0 0 0
1151,Video Title 1151,computer_science mathematics,43000,,2019-01-08 15:23:18,0 0 0 0 1 0 1 0 0 0
1152,Video Title 1152,computer_science mathematics,49000,,2023-03-16 21:38:06,0 0 0 0 1 0 1 0 0 0
1153,Video Title 1153,computer_science mathematics,57000,,2022-06-26 13:49:29,0 0 0 0 1 0 1 0 0 0
1154,Video Title 1154,computer_science mathematics,53000,,2014-08-18 07:50:26,0 0 0 0 1 0 1 0 0 0
1155,Video Title 1155,computer_science mathematics,34000,,2019-03-11 04:38:57,0 0 0 0 1 0 1 0 0 0
1156,Video Title 1156,computer_science mathematics,47000,,2017-04-03 10:20:21,0 0 0 0 1 0 1 0 0 0
1157,Video Title 1157,computer_science mathematics,51000,,2018-10-15 01:17:53,0 0 0 0 1 0 1 0 0 0
1158,Video Title 1158,computer_science mathematics,42000,,2017-02-21 04:43:39,0 0 0 0 1 0 1 0 0 0
1159,Video Title 1159,computer_science mathematics,35000,,2018-08-07 18:31:31,0 0 0 0 1 0 1 0 0 0
1160,Video Title 1160,computer_science mathematics,47000,,2017-06-05 11:50:48,0 0 0 0 1 0 1 0 0 0
1161,Video Title 1161,computer_science mathematics,41000,,2020-10-04 22:05:14,0 0 0 0 1 0 1 0 0 0
1162,Video Title 1162,computer_science mathematics,57000,,2021-03-18 08:59:29,0 0 0 0 1 0 1 0 0 0
1163,Video Title 1163,computer_science mathematics,50000,,2022-01-14 07:57:41,0 0 0 0 1 0 1 0 0 0
1164,Video Title 1164,computer_science mathematics,38000,,2020-02-07 18:42:30,0 0 0 0 1 0 1 0 0 0
1165,Video Title 1165,computer_science mathematics,36000,,2023-07-29 06:45:21,0 0 0 0 1 0 1 0 0 0
1166,Video Title 1166,computer_science mathematics,38000,,2019-08-02 00:23:26,0 0 0 0 1 0 1 0 0 0
1167,Video Title 1167,computer_science mathematics,37000,,2023-06-01 10:08:01,0 0 0 0 1 0 1 0 0 0
1168,Video Title 1168,computer_science mathematics,39000,,2021-09-17 18:51:57,0 0 0 0 1 0 1 0 0 0
1169,Video Title 1169,computer_science mathematics,52000,,2016-01-29 13:32:05,0 0 0 0 1 0 1 0 0 0
1170,Video Title 1170,computer_science mathematics,52000,,2018-11-22 20:40:11,0 0 0 0 1 0 1 0 0 0
1171,Video Title 1171,computer_science mathematics,45000,,2017-06-29 03:09:29,0 0 0 0 1 0 1 0 0 0
1172,Video Title 1172,computer_science mathematics,59000,,2023-05-06 20:55:12,0 0 0 0 1 0 1 0 0 0
1173,Video Title 1173,computer_science mathematics,53000,,2016-09-27 02:52:48,0 0 0 0 1 0 1 0 0 0
1174,Video Title 1174,computer_science mathematics,33000,,2019-09-27 04:34:04,0 0 0 0 1 0 1 0 0 0
1175,Video Title 1175,computer_science mathematics,47000,,2017-10-19 21:12:38,0 0 0 0 1 0 1 0 0 0
1176,Video Title 1176,computer_science mathematics,42000,,2022-03-09 01:51:55,0 0 0 0 1 0 1 0 0 0
1177,Video Title 1177,computer_science music,60000,,2021-09-24 16:26:06,0 0 0 0 1 0 0 1 0 0
1178,Video Title 1178,computer_science music,34000,,2016-11-28 03:39:08,0 0 0 0 1 0 0 1 0 0
1179,Video Title 1179,computer_science music,39000,,2023-07-21 21:28:54,0 0 0 0 1 0 0 1 0 0
1180,Video Title 1180,computer_science music,32000,,2017-06-20 05:26:37,0 0 0 0 1 0 0 1 0 0
1181,Video Title 1181,computer_science music,44000,,2020-07-24 07:09:05,0 0 0 0 1 0 0 1 0 0
1182,Video Title 1182,computer_science music,53000,,2018-10-17 15:20:36,0 0 0 0 1 0 0 1 0 0
1183,Video Title 1183,computer_science music,36000,,2022-04-13 00:34:09,0 0 0 0 1 0 0 1 0 0
1184,Video Title 1184,computer_science music,38000,,2023-05-01 12:53:47,0 0 0 0 1 0 0 1 0 0
1185,Video Title 1185,computer_science music,52000,,2016-09-20 10:02:25,0 0 0 0 1 0 0 1 0 0
1186,Video Title 1186,computer_science music,33000,,2020-02-28 05:18:29,0 0 0 0 1 0 0 1 0 0
1187,Video Title 1187,computer_science music,48000,,2016-05-25 09:06:32,0 0 0 0 1 0 0 1 0 0
1188,Video Title 1188,computer_science music,31000,,2020-09-12 21:27:19,0 0 0 0 1 0 0 1 0 0
1189,Video Title 1189,computer_science music,46000,,2016-04-05 16:50:10,0 0 0 0 1 0 0 1 0 0
1190,Video Title 1190,computer_science music,37000,,2014-07-13 14:13:15,0 0 0 0 1 0 0 1 0 0
1191,Video Title 1191,computer_science music,43000,,2017-04-22 13:43:17,0 0 0 0 1 0 0 1 0 0
1192,Video Title 1192,computer_science music,45000,,2015-01-04 23:44:01,0 0 0 0 1 0 0 1 0 0
1193,Video Title 1193,computer_science music,54000,,2015-05-19 18:06:43,0 0 0 0 1 0 0 1 0 0
1194,Video Title 1194,computer_science music,60000,,2019-07-04 18:53:05,0 0 0 0 1 0 0 1 0 0
1195,Video Title 1195,computer_science music,59000,,2015-08-02 11:38:17,0 0 0 0 1 0 0 1 0 0
1196,Video Title 1196,computer_science music,50000,,2023-05-08 20:48:42,0 0 0 0 1 0 0 1 0 0
1197,Video Title 1197,computer_science music,58000,,2018-10-05 07:17:19,0 0 0 0 1 0 0 1 0 0
1198,Video Title 1198,computer_science music,50000,,2016-01-01 00:20:36,0 0 0 0 1 0 0 1 0 0
1199,Video Title 1199,computer_science music,60000,,2016-11-16 10:39:55,0 0 0 0 1 0 0 1 0 0
1200,Video Title 1200,computer_science music,39000,,2020-06-17 12:39:27,0 0 0 0 1 0 0 1 0 0
1201,Video Title 1201,computer_science music,59000,,2021-09-08 20:18:33,0 0 0 0 1 0 0 1 0 0
1202,Video Title 1202,computer_science music,50000,,2019-09-29 14:04:54,0 0 0 0 1 0 0 1 0 0
1203,Video Title 1203,computer_science music,47000,,2021-05-22 04:56:21,0 0 0 0 1 0 0 1 0 0
1204,Video Title 1204,computer_science music,57000,,2023-05-14 20:14:15,0 0 0 0 1 0 0 1 0 0
1205,Video Title 1205,computer_science physics,59000,,2023-03-20 08:50:57,0 0 0 0 1 0 0 0 1 0
1206,Video Title 1206,computer_science physics,43000,,2022-10-28 04:39:34,0 0 0 0 1 0 0 0 1 0
1207,Video Title 1207,computer_science physics,35000,,2023-05-04 19:37:14,0 0 0 0 1 0 0 0 1 0
1208,Video Title 1208,computer_science physics,31000,,2023-12-21 16:14:59,0 0 0 0 1 0 0 0 1 0
1209,Video Title 1209,computer_science physics,42000,,2021-11-18 01:21:04,0 0 0 0 1 0 0 0 1 0
1210,Video Title 1210,computer_science physics,35000,,2023-05-14 14:55:33,0 0 0 0 1 0 0 0 1 0
1211,Video Title 1211,computer_science physics,60000,,2022-09-21 20:39:50,0 0 0 0 1 0 0 0 1 0
1212,Video Title 1212,computer_science physics,39000,,2022-10-08 02:42:05,0 0 0 0 1 0 0 0 1 0
1213,Video Title 1213,computer_science physics,30000,,2016-12-27 03:09:27,0 0 0 0 1 0 0 0 1 0
1214,Video Title 1214,computer_science physics,49000,,2015-01-29 15:32:25,0 0 0 0 1 0 0 0 1 0
1215,Video Title 1215,computer_science physics,40000,,2016-11-06 15:36:02,0 0 0 0 1 0 0 0 1 0
1216,Video Title 1216,computer_science physics,50000,,2019-06-09 01:07:20,0 0 0 0 1 0 0 0 1 0
1217,Video Title 1217,computer_science physics,45000,,2022-11-22 19:10:22,0 0 0 0 1 0 0 0 1 0
1218,Video Title 1218,computer_science physics,34000,,2022-07-06 08:49:59,0 0 0 0 1 0 0 0 1 0
1219,Video Title 1219,computer_science physics,44000,,2016-09-24 20:31:42,0 0 0 0 1 0 0 0 1 0
1220,Video Title 1220,computer_science physics,55000,,2015-02-18 03:51:22,0 0 0 0 1 0 0 0 1 0
1221,Video Title 1221,computer_science physics,35000,,2021-04-24 14:02:41,0 0 0 0 1 0 0 0 1 0
1222,Video Title 1222,computer_science physics,50000,,2016-07-30 00:24:12,0 0 0 0 1 0 0 0 1 0
1223,Video Title 1223,computer_science physics,35000,,2014-02-23 09:46:31,0 0 0 0 1 0 0 0 1 0
1224,Video Title 1224,computer_science physics,40000,,2021-11-28 07:14:50,0 0 0 0 1 0 0 0 1 0
1225,Video Title 1225,computer_science physics,48000,,2020-09-29 13:32:23,0 0 0 0 1 0 0 0 1 0
1226,Video Title 1226,computer_science physics,36000,,2015-10-05 13:21:16,0 0 0 0 1 0 0 0 1 0
1227,Video Title 1227,computer_science physics,57000,,2020-05-22 08:22:46,0 0 0 0 1 0 0 0 1 0
1228,Video Title 1228,computer_science physics,42000,,2022-04-09 12:18:31,0 0 0 0 1 0 0 0 1 0
1229,Video Title 1229,computer_science physics,46000,,2017-04-13 22:22:31,0 0 0 0 1 0 0 0 1 0
1230,Video Title 1230,computer_science physics,42000,,2020-09-10 18:48:45,0 0 0 0 1 0 0 0 1 0
1231,Video Title 1231,computer_science physics,35000,,2023-10-26 03:37:22,0 0 0 0 1 0 0 0 1 0
1232,Video Title 1232,computer_science physics,45000,,2017-03-29 03:30:22,0 0 0 0 1 0 0 0 1 0
1233,Video Title 1233,computer_science psychology,37000,,2014-01-27 22:19:06,0 0 0 0 1 0 0 0 0 1
1234,Video Title 1234,computer_science psychology,42000,,2016-05-11 15:39:42,0 0 0 0 1 0 0 0 0 1
1235,Video Title 1235,computer_science psychology,54000,,2016-09-03 12:42:10,0 0 0 0 1 0 0 0 0 1
1236,Video Title 1236,computer_science psychology,40000,,2017-01-09 02:27:20,0 0 0 0 1 0 0 0 0 1
1237,Video Title 1237,computer_science psychology,53000,,2019-09-25 00:03:20,0 0 0 0 1 0 0 0 0 1
1238,Video Title 1238,computer_science psychology,38000,,2020-07-15 22:39:46,0 0 0 0 1 0 0 0 0 1
1239,Video Title 1239,computer_science psychology,52000,,2016-05-14 12:06:20,0 0 0 0 1 0 0 0 0 1
1240,Video Title 1240,computer_science psychology,51000,,2015-03-10 12:29:48,0 0 0 0 1 0 0 0 0 1
1241,Video Title 1241,computer_science psychology,39000,,2015-08-08 23:11:38,0 0 0 0 1 0 0 0 0 1
1242,Video Title 1242,computer_science psychology,51000,,2019-01-11 04:47:35,0 0 0 0 1 0 0 0 0 1
1243,Video Title 1243,computer_science psychology,58000,,2022-11-17 11:24:13,0 0 0 0 1 0 0 0 0 1
1244,Video Title 1244,computer_science psychology,54000,,2017-02-11 01:40:05,0 0 0 0 1 0 0 0 0 1
1245,Video Title 1245,computer_science psychology,33000,,2020-05-22 07:06:43,0 0 0 0 1 0 0 0 0 1
1246,Video Title 1246,computer_science psychology,60000,,2016-12-14 21:17:37,0 0 0 0 1 0 0 0 0 1
1247,Video Title 1247,computer_science psychology,49000,,2016-03-19 02:23:36,0 0 0 0 1 0 0 0 0 1
1248,Video Title 1248,computer_science psychology,60000,,2015-05-05 12:37:31,0 0 0 0 1 0 0 0 0 1
1249,Video Title 1249,computer_science psychology,34000,,2018-07-21 16:07:54,0 0 0 0 1 0 0 0 0 1
