video_id,title,categories,duration,tags,publish_date,vector
1492,Video Title 1492,business,30000,,2023-06-28 04:56:07,0 0 1 0 0 0 0 0 0 0
1493,Video Title 1493,business,40000,,2022-06-01 21:19:57,0 0 1 0 0 0 0 0 0 0
1494,Video Title 1494,business,42000,,2022-01-15 21:05:53,0 0 1 0 0 0 0 0 0 0
1495,Video Title 1495,business,40000,,2018-05-28 19:31:40,0 0 1 0 0 0 0 0 0 0
1496,Video Title 1496,business,43000,,2022-02-26 11:39:04,0 0 1 0 0 0 0 0 0 0
1497,Video Title 1497,business,57000,,2020-07-06 06:49:43,0 0 1 0 0 0 0 0 0 0
1498,Video Title 1498,business,49000,,2015-05-14 20:30:13,0 0 1 0 0 0 0 0 0 0
1499,Video Title 1499,business,40000,,2020-01-13 17:18:25,0 0 1 0 0 0 0 0 0 0
1500,Video Title 1500,business,52000,,2016-01-06 02:35:25,0 0 1 0 0 0 0 0 0 0
1501,Video Title 1501,chemistry,40000,,2015-10-13 09:01:29,0 0 0 1 0 0 0 0 0 0
1502,Video Title 1502,chemistry,42000,,2023-09-08 20:19:45,0 0 0 1 0 0 0 0 0 0
1503,Video Title 1503,chemistry,39000,,2021-05-08 06:59:39,0 0 0 1 0 0 0 0 0 0
1504,Video Title 1504,chemistry,50000,,2018-11-30 04:14:26,0 0 0 1 0 0 0 0 0 0
1505,Video Title 1505,chemistry,48000,,2021-10-27 04:57:17,0 0 0 1 0 0 0 0 0 0
1506,Video Title 1506,chemistry,40000,,2017-10-06 14:26:40,0 0 0 1 0 0 0 0 0 0
1507,Video Title 1507,chemistry,56000,,2021-11-10 09:54:29,0 0 0 1 0 0 0 0 0 0
1508,Video Title 1508,chemistry,41000,,2015-02-22 16:34:24,0 0 0 1 0 0 0 0 0 0
1509,Video Title 1509,chemistry,48000,,2016-01-02 06:29:03,0 0 0 1 0 0 0 0 0 0
1510,Video Title 1510,chemistry,47000,,2015-10-21 17:37:25,0 0 0 1 0 0 0 0 0 0
1511,Video Title 1511,chemistry,54000,,2019-07-03 20:41:10,0 0 0 1 0 0 0 0 0 0
1512,Video Title 1512,chemistry,60000,,2021-04-10 07:53:26,0 0 0 1 0 0 0 0 0 0
1513,Video Title 1513,chemistry,60000,,2021-01-31 12:57:13,0 0 0 1 0 0 0 0 0 0
1514,Video Title 1514,chemistry,44000,,2021-12-23 13:15:05,0 0 0 1 0 0 0 0 0 0
1515,Video Title 1515,chemistry,56000,,2020-12-05 20:22:13,0 0 0 1 0 0 0 0 0 0
1516,Video Title 1516,chemistry,56000,,2022-06-24 10:13:21,0 0 0 1 0 0 0 0 0 0
1517,Video Title 1517,chemistry,55000,,2018-02-04 08:48:11,0 0 0 1 0 0 0 0 0 0
1518,Video Title 1518,chemistry,45000,,2015-05-26 00:05:28,0 0 0 1 0 0 0 0 0 0
1519,Video Title 1519,chemistry,39000,,2016-06-04 09:03:15,0 0 0 1 0 0 0 0 0 0
1520,Video Title 1520,chemistry,51000,,2015-07-19 14:56:50,0 0 0 1 0 0 0 0 0 0
1521,Video Title 1521,chemistry,43000,,2021-11-22 03:07:28,0 0 0 1 0 0 0 0 0 0
1522,Video Title 1522,chemistry,32000,,2018-06-30 02:14:41,0 0 0 1 0 0 0 0 0 0
1523,Video Title 1523,chemistry,49000,,2018-10-18 04:57:34,0 0 0 1 0 0 0 0 0 0
1524,Video Title 1524,chemistry,42000,,2019-05-07 10:35:03,0 0 0 1 0 0 0 0 0 0
1525,Video Title 1525,chemistry,59000,,2023-03-16 10:21:19,0 0 0 1 0 0 0 0 0 0
1526,Video Title 1526,chemistry,52000,,2018-03-09 19:08:26,0 0 0 1 0 0 0 0 0 0
1527,Video Title 1527,chemistry,31000,,2021-11-28 03:09:08,0 0 0 1 0 0 0 0 0 0
1528,Video Title 1528,chemistry,41000,,2021-01-06 23:09:48,0 0 0 1 0 0 0 0 0 0
1529,Video Title 1529,chemistry,55000,,2019-05-16 16:57:51,0 0 0 1 0 0 0 0 0 0
1530,Video Title 1530,chemistry,50000,,2023-02-22 13:32:57,0 0 0 1 0 0 0 0 0 0
1531,Video Title 1531,chemistry,33000,,2021-09-09 16:22:28,0 0 0 1 0 0 0 0 0 0
1532,Video Title 1532,chemistry,51000,,2020-08-25 03:11:04,0 0 0 1 0 0 0 0 0 0
1533,Video Title 1533,chemistry,35000,,2020-06-21 13:11:12,0 0 0 1 0 0 0 0 0 0
1534,Video Title 1534,chemistry,31000,,2019-08-20 18:05:51,0 0 0 1 0 0 0 0 0 0
1535,Video Title 1535,chemistry,50000,,2020-10-10 18:32:17,0 0 0 1 0 0 0 0 0 0
1536,Video Title 1536,chemistry,42000,,2023-09-01 20:39:19,0 0 0 1 0 0 0 0 0 0
1537,Video Title 1537,chemistry,40000,,2023-08-28 20:47:23,0 0 0 1 0 0 0 0 0 0
1538,Video Title 1538,chemistry,43000,,2015-01-24 16:44:33,0 0 0 1 0 0 0 0 0 0
1539,Video Title 1539,chemistry,33000,,2016-08-04 09:28:52,0 0 0 1 0 0 0 0 0 0
1540,Video Title 1540,chemistry,46000,,2021-06-21 00:19:30,0 0 0 1 0 0 0 0 0 0
1541,Video Title 1541,chemistry,47000,,2019-10-22 21:24:09,0 0 0 1 0 0 0 0 0 0
1542,Video Title 1542,chemistry,48000,,2016-03-19 18:22:48,0 0 0 1 0 0 0 0 0 0
1543,Video Title 1543,chemistry,41000,,2017-11-30 15:21:11,0 0 0 1 0 0 0 0 0 0
1544,Video Title 1544,chemistry,54000,,2020-10-18 09:03:38,0 0 0 1 0 0 0 0 0 0
1545,Video Title 1545,chemistry,52000,,2019-01-03 16:48:08,0 0 0 1 0 0 0 0 0 0
1546,Video Title 1546,chemistry,41000,,2023-12-23 14:45:31,0 0 0 1 0 0 0 0 0 0
1547,Video Title 1547,chemistry,45000,,2015-01-19 14:31:25,0 0 0 1 0 0 0 0 0 0
1548,Video Title 1548,chemistry,43000,,2023-03-16 23:57:53,0 0 0 1 0 0 0 0 0 0
1549,Video Title 1549,chemistry,32000,,2015-03-02 15:40:26,0 0 0 1 0 0 0 0 0 0
1550,Video Title 1550,chemistry,60000,,2021-04-21 01:12:12,0 0 0 1 0 0 0 0 0 0
1551,Video Title 1551,chemistry,41000,,2017-02-14 09:35:38,0 0 0 1 0 0 0 0 0 0
1552,Video Title 1552,chemistry,44000,,2021-11-04 14:03:06,0 0 0 1 0 0 0 0 0 0
1553,Video Title 1553,chemistry,46000,,2018-10-31 16:19:02,0 0 0 1 0 0 0 0 0 0
1554,Video Title 1554,chemistry,45000,,2014-12-25 07:46:39,0 0 0 1 0 0 0 0 0 0
1555,Video Title 1555,chemistry,53000,,2020-12-20 04:27:43,0 0 0 1 0 0 0 0 0 0
1556,Video Title 1556,chemistry,40000,,2014-09-05 04:28:19,0 0 0 1 0 0 0 0 0 0
1557,Video Title 1557,chemistry,31000,,2022-02-07 04:17:17,0 0 0 1 0 0 0 0 0 0
1558,Video Title 1558,chemistry,33000,,2014-03-26 10:27:21,0 0 0 1 0 0 0 0 0 0
1559,Video Title 1559,chemistry,40000,,2020-06-25 02:09:53,0 0 0 1 0 0 0 0 0 0
1560,Video Title 1560,chemistry,51000,,2022-01-01 04:23:27,0 0 0 1 0 0 0 0 0 0
1561,Video Title 1561,chemistry,59000,,2023-11-03 05:40:52,0 0 0 1 0 0 0 0 0 0
1562,Video Title 1562,chemistry,37000,,2019-03-01 09:03:56,0 0 0 1 0 0 0 0 0 0
1563,Video Title 1563,chemistry,47000,,2015-08-10 11:53:17,0 0 0 1 0 0 0 0 0 0
1564,Video Title 1564,chemistry,47000,,2018-04-08 05:57:28,0 0 0 1 0 0 0 0 0 0
1565,Video Title 1565,chemistry,44000,,2016-04-28 06:32:45,0 0 0 1 0 0 0 0 0 0
1566,Video Title 1566,chemistry,42000,,2020-04-19 15:00:14,0 0 0 1 0 0 0 0 0 0
1567,Video Title 1567,chemistry,35000,,2020-05-28 17:56:58,0 0 0 1 0 0 0 0 0 0
1568,Video Title 1568,chemistry,43000,,2017-12-16 21:00:58,0 0 0 1 0 0 0 0 0 0
1569,Video Title 1569,chemistry,53000,,2020-02-22 11:46:03,0 0 0 1 0 0 0 0 0 0
1570,Video Title 1570,chemistry,36000,,2018-07-01 22:46:15,0 0 0 1 0 0 0 0 0 0
1571,Video Title 1571,chemistry,43000,,2017-11-22 06:00:51,0 0 0 1 0 0 0 0 0 0
1572,Video Title 1572,chemistry,52000,,2016-02-26 00:08:19,0 0 0 1 0 0 0 0 0 0
1573,Video Title 1573,chemistry,38000,,2021-07-10 23:42:48,0 0 0 1 0 0 0 0 0 0
1574,Video Title 1574,chemistry,55000,,2021-12-17 10:18:18,0 0 0 1 0 0 0 0 0 0
1575,Video Title 1575,chemistry,48000,,2015-01-09 09:28:46,0 0 0 1 0 0 0 0 0 0
1576,Video Title 1576,chemistry,57000,,2019-05-16 15:28:38,0 0 0 1 0 0 0 0 0 0
1577,Video Title 1577,chemistry,41000,,2017-04-06 20:16:41,0 0 0 1 0 0 0 0 0 0
1578,Video Title 1578,chemistry,44000,,2015-02-22 22:27:19,0 0 0 1 0 0 0 0 0 0
1579,Video Title 1579,chemistry,51000,,2022-08-17 14:57:41,0 0 0 1 0 0 0 0 0 0
1580,Video Title 1580,chemistry,46000,,2023-08-29 14:16:35,0 0 0 1 0 0 0 0 0 0
1581,Video Title 1581,chemistry,40000,,2019-12-21 22:38:40,0 0 0 1 0 0 0 0 0 0
1582,Video Title 1582,chemistry,49000,,2017-12-05 18:51:17,0 0 0 1 0 0 0 0 0 0
1583,Video Title 1583,chemistry,33000,,2017-06-25 22:11:53,0 0 0 1 0 0 0 0 0 0
1584,Video Title 1584,chemistry,57000,,2018-08-01 04:35:14,0 0 0 1 0 0 0 0 0 0
1585,Video Title 1585,chemistry,35000,,2022-02-20 03:28:15,0 0 0 1 0 0 0 0 0 0
1586,Video Title 1586,chemistry,52000,,2022-01-03 05:43:56,0 0 0 1 0 0 0 0 0 0
1587,Video Title 1587,chemistry,59000,,2020-02-23 20:50:36,0 0 0 1 0 0 0 0 0 0
1588,Video Title 1588,chemistry,32000,,2020-09-21 04:50:35,0 0 0 1 0 0 0 0 0 0
1589,Video Title 1589,chemistry,40000,,2015-03-09 04:40:50,0 0 0 1 0 0 0 0 0 0
1590,Video Title 1590,chemistry,39000,,2015-03-05 20:43:26,0 0 0 1 0 0 0 0 0 0
1591,Video Title 1591,chemistry,41000,,2020-12-08 01:02:27,0 0 0 1 0 0 0 0 0 0
1592,Video Title 1592,chemistry,46000,,2017-11-20 21:22:56,0 0 0 1 0 0 0 0 0 0
1593,Video Title 1593,chemistry,49000,,2015-05-21 05:10:31,0 0 0 1 0 0 0 0 0 0
1594,Video Title 1594,chemistry,42000,,2018-03-27 02:11:50,0 0 0 1 0 0 0 0 0 0
1595,Video Title 1595,chemistry,45000,,2020-05-10 13:56:37,0 0 0 1 0 0 0 0 0 0
1596,Video Title 1596,chemistry,52000,,2023-03-11 22:30:11,0 0 0 1 0 0 0 0 0 0
1597,Video Title 1597,chemistry,59000,,2023-12-31 15:12:02,0 0 0 1 0 0 0 0 0 0
1598,Video Title 1598,chemistry,47000,,2015-09-04 01:25:11,0 0 0 1 0 0 0 0 0 0
1599,Video Title 1599,chemistry,39000,,2015-05-30 01:58:35,0 0 0 1 0 0 0 0 0 0
1600,Video Title 1600,chemistry,40000,,2022-06-03 05:54:17,0 0 0 1 0 0 0 0 0 0
1601,Video Title 1601,chemistry,49000,,2014-07-17 16:20:47,0 0 0 1 0 0 0 0 0 0
1602,Video Title 1602,chemistry,41000,,2023-07-09 05:21:17,0 0 0 1 0 0 0 0 0 0
1603,Video Title 1603,chemistry,45000,,2015-05-16 08:26:27,0 0 0 1 0 0 0 0 0 0
1604,Video Title 1604,chemistry,56000,,2017-11-04 09:30:35,0 0 0 1 0 0 0 0 0 0
1605,Video Title 1605,chemistry,47000,,2019-01-21 20:22:13,0 0 0 1 0 0 0 0 0 0
1606,Video Title 1606,chemistry,45000,,2018-02-04 08:10:08,0 0 0 1 0 0 0 0 0 0
1607,Video Title 1607,chemistry,45000,,2018-02-28 01:13:34,0 0 0 1 0 0 0 0 0 0
1608,Video Title 1608,chemistry,56000,,2018-06-11 01:24:45,0 0 0 1 0 0 0 0 0 0
1609,Video Title 1609,chemistry,35000,,2014-10-31 17:56:48,0 0 0 1 0 0 0 0 0 0
1610,Video Title 1610,chemistry,30000,,2021-12-16 23:09:57,0 0 0 1 0 0 0 0 0 0
1611,Video Title 1611,chemistry,37000,,2016-12-04 03:04:33,0 0 0 1 0 0 0 0 0 0
1612,Video Title 1612,chemistry,38000,,2016-04-02 16:16:59,0 0 0 1 0 0 0 0 0 0
1613,Video Title 1613,chemistry,39000,,2015-09-08 23:06:23,0 0 0 1 0 0 0 0 0 0
1614,Video Title 1614,chemistry,44000,,2019-08-29 14:58:49,0 0 0 1 0 0 0 0 0 0
1615,Video Title 1615,chemistry,54000,,2021-08-29 14:33:10,0 0 0 1 0 0 0 0 0 0
1616,Video Title 1616,chemistry,47000,,2019-02-10 10:36:13,0 0 0 1 0 0 0 0 0 0
1617,Video Title 1617,chemistry,48000,,2015-02-23 20:30:09,0 0 0 1 0 0 0 0 0 0
1618,Video Title 1618,chemistry,54000,,2019-06-08 08:06:05,0 0 0 1 0 0 0 0 0 0
1619,Video Title 1619,chemistry,41000,,2019-06-04 11:00:00,0 0 0 1 0 0 0 0 0 0
1620,Video Title 1620,chemistry,54000,,2014-06-03 21:04:54,0 0 0 1 0 0 0 0 0 0
1621,Video Title 1621,chemistry,53000,,2018-06-01 23:42:44,0 0 0 1 0 0 0 0 0 0
1622,Video Title 1622,chemistry,36000,,2023-11-24 16:21:13,0 0 0 1 0 0 0 0 0 0
1623,Video Title 1623,chemistry,33000,,2021-05-12 08:36:35,0 0 0 1 0 0 0 0 0 0
1624,Video Title 1624,chemistry,50000,,2021-07-07 09:51:55,0 0 0 1 0 0 0 0 0 0
1625,Video Title 1625,chemistry,39000,,2022-10-01 01:20:33,0 0 0 1 0 0 0 0 0 0
1626,Video Title 1626,chemistry,31000,,2018-07-02 12:33:11,0 0 0 1 0 0 0 0 0 0
1627,Video Title 1627,chemistry,41000,,2022-08-16 00:41:13,0 0 0 1 0 0 0 0 0 0
1628,Video Title 1628,chemistry,32000,,2018-05-24 14:31:24,0 0 0 1 0 0 0 0 0 0
1629,Video Title 1629,chemistry,33000,,2021-10-04 01:19:57,0 0 0 1 0 0 0 0 0 0
1630,Video Title 1630,chemistry,37000,,2016-02-08 01:19:38,0 0 0 1 0 0 0 0 0 0
1631,Video Title 1631,chemistry,53000,,2019-11-18 22:08:00,0 0 0 1 0 0 0 0 0 0
1632,Video Title 1632,chemistry,41000,,2022-08-11 19:51:56,0 0 0 1 0 0 0 0 0 0
1633,Video Title 1633,chemistry,49000,,2020-04-30 14:42:26,0 0 0 1 0 0 0 0 0 0
1634,Video Title 1634,chemistry,35000,,2020-02-29 22:50:42,0 0 0 1 0 0 0 0 0 0
1635,Video Title 1635,chemistry,55000,,2016-01-27 03:52:54,0 0 0 1 0 0 0 0 0 0
1636,Video Title 1636,chemistry,36000,,2022-01-20 20:35:13,0 0 0 1 0 0 0 0 0 0
1637,Video Title 1637,chemistry,48000,,2017-07-06 11:26:09,0 0 0 1 0 0 0 0 0 0
1638,Video Title 1638,chemistry,38000,,2019-12-21 12:43:59,0 0 0 1 0 0 0 0 0 0
1639,Video Title 1639,chemistry,35000,,2017-03-29 08:03:24,0 0 0 1 0 0 0 0 0 0
1640,Video Title 1640,chemistry,52000,,2016-12-06 02:47:58,0 0 0 1 0 0 0 0 0 0
1641,Video Title 1641,chemistry,48000,,2016-09-04 19:15:09,0 0 0 1 0 0 0 0 0 0
1642,Video Title 1642,chemistry,57000,,2019-02-23 14:45:10,0 0 0 1 0 0 0 0 0 0
1643,Video Title 1643,chemistry,58000,,2020-10-17 10:37:12,0 0 0 1 0 0 0 0 0 0
1644,Video Title 1644,chemistry,33000,,2015-05-12 21:35:17,0 0 0 1 0 0 0 0 0 0
1645,Video Title 1645,chemistry,54000,,2021-11-09 18:32:08,0 0 0 1 0 0 0 0 0 0
1646,Video Title 1646,chemistry,59000,,2014-08-07 09:26:37,0 0 0 1 0 0 0 0 0 0
1647,Video Title 1647,chemistry,38000,,2022-09-02 17:22:08,0 0 0 1 0 0 0 0 0 0
1648,Video Title 1648,chemistry,34000,,2021-01-06 04:57:49,0 0 0 1 0 0 0 0 0 0
1649,Video Title 1649,chemistry,34000,,2016-07-02 07:43:35,0 0 0 1 0 0 0 0 0 0
1650,Video Title 1650,chemistry,52000,,2017-03-23 15:40:18,0 0 0 1 0 0 0 0 0 0
1651,Video Title 1651,chemistry,37000,,2021-08-13 09:05:10,0 0 0 1 0 0 0 0 0 0
1652,Video Title 1652,chemistry,51000,,2017-12-06 08:35:08,0 0 0 1 0 0 0 0 0 0
1653,Video Title 1653,chemistry,34000,,2019-10-11 14:28:34,0 0 0 1 0 0 0 0 0 0
1654,Video Title 1654,chemistry,38000,,2020-04-12 12:24:11,0 0 0 1 0 0 0 0 0 0
1655,Video Title 1655,chemistry,42000,,2018-07-10 18:28:29,0 0 0 1 0 0 0 0 0 0
1656,Video Title 1656,chemistry,50000,,2021-12-12 06:50:24,0 0 0 1 0 0 0 0 0 0
1657,Video Title 1657,chemistry,54000,,2014-12-08 19:06:11,0 0 0 1 0 0 0 0 0 0
1658,Video Title 1658,chemistry,46000,,2021-07-01 18:41:19,0 0 0 1 0 0 0 0 0 0
1659,Video Title 1659,chemistry,52000,,2023-05-13 15:02:36,0 0 0 1 0 0 0 0 0 0
1660,Video Title 1660,chemistry,41000,,2018-07-20 15:20:19,0 0 0 1 0 0 0 0 0 0
1661,Video Title 1661,chemistry,45000,,2017-04-11 14:32:27,0 0 0 1 0 0 0 0 0 0
1662,Video Title 1662,chemistry,30000,,2022-09-09 12:19:12,0 0 0 1 0 0 0 0 0 0
1663,Video Title 1663,chemistry,57000,,2021-04-30 10:37:29,0 0 0 1 0 0 0 0 0 0
1664,Video Title 1664,chemistry,53000,,2023-09-21 08:21:56,0 0 0 1 0 0 0 0 0 0
1665,Video Title 1665,chemistry,50000,,2020-08-23 02:59:55,0 0 0 1 0 0 0 0 0 0
1666,Video Title 1666,chemistry,41000,,2022-07-02 21:18:23,0 0 0 1 0 0 0 0 0 0
1667,Video Title 1667,chemistry,55000,,2019-05-07 15:34:59,0 0 0 1 0 0 0 0 0 0
1668,Video Title 1668,chemistry,36000,,2023-09-06 16:03:49,0 0 0 1 0 0 0 0 0 0
1669,Video Title 1669,chemistry,56000,,2016-02-15 06:11:18,0 0 0 1 0 0 0 0 0 0
1670,Video Title 1670,chemistry,38000,,2017-03-26 10:59:13,0 0 0 1 0 0 0 0 0 0
1671,Video Title 1671,chemistry,39000,,2017-05-19 19:21:05,0 0 0 1 0 0 0 0 0 0
1672,Video Title 1672,chemistry,48000,,2015-04-24 16:03:22,0 0 0 1 0 0 0 0 0 0
1673,Video Title 1673,chemistry,57000,,2018-11-09 11:36:01,0 0 0 1 0 0 0 0 0 0
1674,Video Title 1674,chemistry,40000,,2022-12-10 15:56:52,0 0 0 1 0 0 0 0 0 0
1675,Video Title 1675,chemistry,54000,,2014-06-28 16:39:04,0 0 0 1 0 0 0 0 0 0
1676,Video Title 1676,chemistry,33000,,2020-04-06 13:19:34,0 0 0 1 0 0 0 0 0 0
1677,Video Title 1677,chemistry,56000,,2018-08-07 11:21:44,0 0 0 1 0 0 0 0 0 0
1678,Video Title 1678,chemistry,33000,,2023-04-18 10:19:11,0 0 0 1 0 0 0 0 0 0
1679,Video Title 1679,chemistry,35000,,2018-06-01 16:38:56,0 0 0 1 0 0 0 0 0 0
1680,Video Title 1680,chemistry,30000,,2023-12-02 05:01:46,0 0 0 1 0 0 0 0 0 0
1681,Video Title 1681,chemistry,43000,,2016-01-11 11:04:29,0 0 0 1 0 0 0 0 0 0
1682,Video Title 1682,chemistry,52000,,2023-02-04 08:04:19,0 0 0 1 0 0 0 0 0 0
1683,Video Title 1683,chemistry,58000,,2020-07-02 11:45:16,0 0 0 1 0 0 0 0 0 0
1684,Video Title 1684,chemistry,35000,,2022-09-29 15:29:13,0 0 0 1 0 0 0 0 0 0
1685,Video Title 1685,chemistry,58000,,2016-09-29 04:06:16,0 0 0 1 0 0 0 0 0 0
1686,Video Title 1686,chemistry,50000,,2017-08-10 14:08:22,0 0 0 1 0 0 0 0 0 0
1687,Video Title 1687,chemistry,32000,,2017-09-21 05:30:50,0 0 0 1 0 0 0 0 0 0
1688,Video Title 1688,chemistry,58000,,2020-06-28 12:37:18,0 0 0 1 0 0 0 0 0 0
1689,Video Title 1689,chemistry,31000,,2017-12-19 15:31:16,0 0 0 1 0 0 0 0 0 0
1690,Video Title 1690,chemistry,39000,,2021-04-05 20:34:50,0 0 0 1 0 0 0 0 0 0
1691,Video Title 1691,chemistry,54000,,2016-05-06 15:00:01,0 0 0 1 0 0 0 0 0 0
1692,Video Title 1692,chemistry,50000,,2014-12-01 21:02:55,0 0 0 1 0 0 0 0 0 0
1693,Video Title 1693,chemistry,33000,,2014-01-06 23:09:36,0 0 0 1 0 0 0 0 0 0
1694,Video Title 1694,chemistry,45000,,2014-10-14 11:25:55,0 0 0 1 0 0 0 0 0 0
1695,Video Title 1695,chemistry,48000,,2016-04-07 14:19:10,0 0 0 1 0 0 0 0 0 0
1696,Video Title 1696,chemistry,51000,,2018-06-15 11:51:30,0 0 0 1 0 0 0 0 0 0
1697,Video Title 1697,chemistry,30000,,2020-12-15 22:18:23,0 0 0 1 0 0 0 0 0 0
1698,Video Title 1698,chemistry,56000,,2015-03-19 04:00:56,0 0 0 1 0 0 0 0 0 0
1699,Video Title 1699,chemistry,57000,,2018-03-24 10:42:02,0 0 0 1 0 0 0 0 0 0
1700,Video Title 1700,chemistry,34000,,2018-10-12 14:32:28,0 0 0 1 0 0 0 0 0 0
1701,Video Title 1701,chemistry,37000,,2017-11-01 04:55:31,0 0 0 1 0 0 0 0 0 0
1702,Video Title 1702,chemistry,53000,,2022-01-22 17:49:07,0 0 0 1 0 0 0 0 0 0
1703,Video Title 1703,chemistry,33000,,2017-02-19 17:35:21,0 0 0 1 0 0 0 0 0 0
1704,Video Title 1704,chemistry,58000,,2016-12-30 06:46:00,0 0 0 1 0 0 0 0 0 0
1705,Video Title 1705,chemistry,42000,,2021-09-26 03:08:18,0 0 0 1 0 0 0 0 0 0
1706,Video Title 1706,chemistry,54000,,2022-09-29 21:57:47,0 0 0 1 0 0 0 0 0 0
1707,Video Title 1707,chemistry,50000,,2023-12-06 05:33:27,0 0 0 1 0 0 0 0 0 0
1708,Video Title 1708,chemistry,34000,,2014-09-09 16:51:24,0 0 0 1 0 0 0 0 0 0
1709,Video Title 1709,chemistry,48000,,2014-02-02 22:23:14,0 0 0 1 0 0 0 0 0 0
1710,Video Title 1710,chemistry,50000,,2015-08-25 00:36:35,0 0 0 1 0 0 0 0 0 0
1711,Video Title 1711,chemistry,41000,,2021-03-23 21:02:43,0 0 0 1 0 0 0 0 0 0
1712,Video Title 1712,chemistry,50000,,2021-06-26 04:21:00,0 0 0 1 0 0 0 0 0 0
1713,Video Title 1713,chemistry,59000,,2018-02-13 17:47:12,0 0 0 1 0 0 0 0 0 0
1714,Video Title 1714,chemistry,51000,,2018-06-05 16:49:37,0 0 0 1 0 0 0 0 0 0
1715,Video Title 1715,chemistry,36000,,2014-11-15 09:52:18,0 0 0 1 0 0 0 0 0 0
1716,Video Title 1716,chemistry,33000,,2015-05-29 01:09:04,0 0 0 1 0 0 0 0 0 0
1717,Video Title 1717,chemistry,33000,,2019-11-24 22:40:30,0 0 0 1 0 0 0 0 0 0
1718,Video Title 1718,chemistry,42000,,2017-07-09 02:31:19,0 0 0 1 0 0 0 0 0 0
1719,Video Title 1719,chemistry,43000,,2017-02-23 22:31:16,0 0 0 1 0 0 0 0 0 0
1720,Video Title 1720,chemistry,34000,,2016-06-25 10:05:11,0 0 0 1 0 0 0 0 0 0
1721,Video Title 1721,chemistry,50000,,2014-11-06 12:11:15,0 0 0 1 0 0 0 0 0 0
1722,Video Title 1722,chemistry,47000,,2020-01-05 15:31:04,0 0 0 1 0 0 0 0 0 0
1723,Video Title 1723,chemistry,53000,,2020-01-29 17:09:19,0 0 0 1 0 0 0 0 0 0
1724,Video Title 1724,chemistry,54000,,2023-05-31 16:03:42,0 0 0 1 0 0 0 0 0 0
1725,Video Title 1725,chemistry,30000,,2022-06-24 19:20:54,0 0 0 1 0 0 0 0 0 0
1726,Video Title 1726,chemistry,51000,,2022-10-04 18:27:42,0 0 0 1 0 0 0 0 0 0
1727,Video Title 1727,chemistry,36000,,2019-03-07 18:49:24,0 0 0 1 0 0 0 0 0 0
1728,Video Title 1728,chemistry,46000,,2015-11-22 13:26:07,0 0 0 1 0 0 0 0 0 0
1729,Video Title 1729,chemistry,42000,,2016-12-16 17:29:01,0 0 0 1 0 0 0 0 0 0
1730,Video Title 1730,chemistry,31000,,2021-11-02 21:01:12,0 0 0 1 0 0 0 0 0 0
1731,Video Title 1731,chemistry,55000,,2023-07-19 13:13:27,0 0 0 1 0 0 0 0 0 0
1732,Video Title 1732,chemistry,45000,,2017-11-11 11:34:34,0 0 0 1 0 0 0 0 0 0
1733,Video Title 1733,chemistry,37000,,2018-12-31 11:25:50,0 0 0 1 0 0 0 0 0 0
1734,Video Title 1734,chemistry,49000,,2014-09-19 04:39:04,0 0 0 1 0 0 0 0 0 0
1735,Video Title 1735,chemistry,58000,,2023-10-11 14:15:09,0 0 0 1 0 0 0 0 0 0
1736,Video Title 1736,chemistry,41000,,2023-05-04 19:46:39,0 0 0 1 0 0 0 0 0 0
1737,Video Title 1737,chemistry,34000,,2017-11-14 23:01:50,0 0 0 1 0 0 0 0 0 0
1738,Video Title 1738,chemistry,56000,,2019-09-08 14:07:19,0 0 0 1 0 0 0 0 0 0
1739,Video Title 1739,chemistry,41000,,2019-06-20 04:48:17,0 0 0 1 0 0 0 0 0 0
1740,Video Title 1740,chemistry,35000,,2021-08-17 22:47:31,0 0 0 1 0 0 0 0 0 0
1741,Video Title 1741,chemistry,60000,,2023-11-15 21:17:05,0 0 0 1 0 0 0 0 0 0
1742,Video Title 1742,chemistry,32000,,2014-03-04 21:59:29,0 0 0 1 0 0 0 0 0 0
1743,Video Title 1743,chemistry,32000,,2014-02-22 08:18:14,0 0 0 1 0 0 0 0 0 0
1744,Video Title 1744,chemistry,36000,,2014-05-28 08:49:59,0 0 0 1 0 0 0 0 0 0
1745,Video Title 1745,chemistry,31000,,2023-06-27 16:22:03,0 0 0 1 0 0 0 0 0 0
1746,Video Title 1746,chemistry,42000,,2019-01-26 03:05:20,0 0 0 1 0 0 0 0 0 0
1747,Video Title 1747,chemistry,50000,,2021-02-16 02:18:25,0 0 0 1 0 0 0 0 0 0
1748,Video Title 1748,chemistry,54000,,2018-02-27 07:50:33,0 0 0 1 0 0 0 0 0 0
1749,Video Title 1749,chemistry,52000,,2018-01-10 07:30:04,0 0 0 1 0 0 0 0 0 0
1750,Video Title 1750,chemistry,50000,,2019-05-15 11:04:40,0 0 0 1 0 0 0 0 0 0
1751,Video Title 1751,chemistry,49000,,2015-07-14 06:48:24,0 0 0 1 0 0 0 0 0 0
1752,Video Title 1752,chemistry,32000,,2017-02-07 03:50:35,0 0 0 1 0 0 0 0 0 0
1753,Video Title 1753,chemistry,46000,,2023-03-18 09:01:03,0 0 0 1 0 0 0 0 0 0
1754,Video Title 1754,chemistry,55000,,2015-07-24 03:02:12,0 0 0 1 0 0 0 0 0 0
1755,Video Title 1755,chemistry,40000,,2017-11-29 04:04:46,0 0 0 1 0 0 0 0 0 0
