id,title,category,duration,tags,publish_date,vector
248,Video Title 248,physics,32000,,2023-06-28 09:24:17,0 0 0 0 0 0 0 0 1 0
999,Video Title 999,chemistry literature,44000,,2023-06-28 04:56:28,0 0 0 1 0 1 0 0 0 0
1492,Video Title 1492,music psychology,30000,,2023-06-28 04:56:07,0 0 0 0 0 0 0 1 0 1
4017,Video Title 4017,chemistry computer_science physics,38000,,2023-06-28 02:08:40,0 0 0 1 1 0 0 0 1 0
2573,Video Title 2573,biology business chemistry,48000,,2023-06-27 19:09:23,0 1 1 1 0 0 0 0 0 0
1945,Video Title 1945,arts business psychology,53000,,2023-06-27 17:33:12,1 0 1 0 0 0 0 0 0 1
1745,Video Title 1745,arts biology psychology,31000,,2023-06-27 16:22:03,1 1 0 0 0 0 0 0 0 1
987,Video Title 987,chemistry literature,55000,,2023-06-24 20:25:24,0 0 0 1 0 1 0 0 0 0
3879,Video Title 3879,business music psychology,34000,,2023-06-24 10:19:16,0 0 1 0 0 0 0 1 0 1
3848,Video Title 3848,business music physics,56000,,2023-06-23 04:30:25,0 0 1 0 0 0 0 1 1 0
3410,Video Title 3410,business chemistry mathematics,37000,,2023-06-23 04:28:06,0 0 1 1 0 0 1 0 0 0
4291,Video Title 4291,chemistry music psychology,35000,,2023-06-22 10:31:52,0 0 0 1 0 0 0 1 0 1
2726,Video Title 2726,biology business psychology,40000,,2023-06-21 14:33:17,0 1 1 0 0 0 0 0 0 1
2878,Video Title 2878,biology chemistry physics,45000,,2023-06-21 09:28:40,0 1 0 1 0 0 0 0 1 0
93,Video Title 93,chemistry,45000,,2023-06-20 23:56:39,0 0 0 1 0 0 0 0 0 0
315,Video Title 315,arts business,48000,,2023-06-18 03:02:02,1 0 1 0 0 0 0 0 0 0
692,Video Title 692,biology music,37000,,2023-06-15 18:24:37,0 1 0 0 0 0 0 1 0 0
3805,Video Title 3805,business mathematics physics,46000,,2023-06-15 10:13:38,0 0 1 0 0 0 1 0 1 0
586,Video Title 586,biology chemistry,44000,,2023-06-15 02:38:29,0 1 0 1 0 0 0 0 0 0
1095,Video Title 1095,chemistry psychology,32000,,2023-06-15 02:23:37,0 0 0 1 0 0 0 0 0 1
1390,Video Title 1390,mathematics music,32000,,2023-06-14 22:28:42,0 0 0 0 0 0 1 1 0 0
3124,Video Title 3124,biology literature physics,50000,,2023-06-14 21:27:35,0 1 0 0 0 1 0 0 1 0
621,Video Title 621,biology literature,56000,,2023-06-11 06:51:09,0 1 0 0 0 1 0 0 0 0
425,Video Title 425,arts mathematics,52000,,2023-06-10 22:15:00,1 0 0 0 0 0 1 0 0 0
1842,Video Title 1842,arts business literature,32000,,2023-06-08 23:23:25,1 0 1 0 0 1 0 0 0 0
639,Video Title 639,biology literature,58000,,2023-06-07 13:36:58,0 1 0 0 0 1 0 0 0 0
4201,Video Title 4201,chemistry mathematics physics,42000,,2023-06-07 13:00:13,0 0 0 1 0 0 1 0 1 0
471,Video Title 471,arts music,42000,,2023-06-05 18:26:19,1 0 0 0 0 0 0 1 0 0
4076,Video Title 4076,chemistry literature mathematics,50000,,2023-06-04 18:30:11,0 0 0 1 0 1 1 0 0 0
1941,Video Title 1941,arts business psychology,52000,,2023-06-03 00:28:24,1 0 1 0 0 0 0 0 0 1
156,Video Title 156,literature,33000,,2023-06-01 19:49:14,0 0 0 0 0 1 0 0 0 0
1328,Video Title 1328,literature physics,41000,,2023-06-01 18:58:10,0 0 0 0 0 1 0 0 1 0
1167,Video Title 1167,computer_science mathematics,37000,,2023-06-01 10:08:01,0 0 0 0 1 0 1 0 0 0
1724,Video Title 1724,arts biology physics,54000,,2023-05-31 16:03:42,1 1 0 0 0 0 0 0 1 0
729,Video Title 729,biology psychology,51000,,2023-05-31 02:58:35,0 1 0 0 0 0 0 0 0 1
1049,Video Title 1049,chemistry music,60000,,2023-05-30 07:11:42,0 0 0 1 0 0 0 1 0 0
636,Video Title 636,biology literature,50000,,2023-05-28 01:34:10,0 1 0 0 0 1 0 0 0 0
2477,Video Title 2477,arts music physics,56000,,2023-05-26 02:11:50,1 0 0 0 0 0 0 1 1 0
2773,Video Title 2773,biology chemistry literature,45000,,2023-05-25 17:43:38,0 1 0 1 0 1 0 0 0 0
4272,Video Title 4272,chemistry music physics,55000,,2023-05-24 21:02:10,0 0 0 1 0 0 0 1 1 0
2576,Video Title 2576,biology business chemistry,45000,,2023-05-23 23:45:09,0 1 1 1 0 0 0 0 0 0
3206,Video Title 3206,biology mathematics physics,49000,,2023-05-23 20:35:17,0 1 0 0 0 0 1 0 1 0
4491,Video Title 4491,computer_science mathematics physics,49000,,2023-05-23 05:17:17,0 0 0 0 1 0 1 0 1 0
1116,Video Title 1116,chemistry psychology,47000,,2023-05-23 03:53:40,0 0 0 1 0 0 0 0 0 1
3587,Video Title 3587,business computer_science physics,31000,,2023-05-21 13:04:44,0 0 1 0 1 0 0 0 1 0
855,Video Title 855,business mathematics,52000,,2023-05-19 16:59:33,0 0 1 0 0 0 1 0 0 0
4808,Video Title 4808,mathematics music physics,30000,,2023-05-19 07:11:46,0 0 0 0 0 0 1 1 1 0
4613,Video Title 4613,computer_science physics psychology,58000,,2023-05-18 00:27:13,0 0 0 0 1 0 0 0 1 1
2930,Video Title 2930,biology computer_science literature,53000,,2023-05-17 14:04:22,0 1 0 0 1 1 0 0 0 0
1301,Video Title 1301,literature music,36000,,2023-05-17 13:08:51,0 0 0 0 0 1 0 1 0 0
1354,Video Title 1354,literature psychology,36000,,2023-05-16 15:11:42,0 0 0 0 0 1 0 0 0 1
2845,Video Title 2845,biology chemistry music,32000,,2023-05-15 07:07:29,0 1 0 1 0 0 0 1 0 0
1204,Video Title 1204,computer_science music,57000,,2023-05-14 20:14:15,0 0 0 0 1 0 0 1 0 0
1210,Video Title 1210,computer_science physics,35000,,2023-05-14 14:55:33,0 0 0 0 1 0 0 0 1 0
1659,Video Title 1659,arts biology mathematics,52000,,2023-05-13 15:02:36,1 1 0 0 0 0 1 0 0 0
4242,Video Title 4242,chemistry mathematics psychology,32000,,2023-05-13 13:50:33,0 0 0 1 0 0 1 0 0 1
4688,Video Title 4688,literature mathematics psychology,51000,,2023-05-13 01:31:35,0 0 0 0 0 1 1 0 0 1
2376,Video Title 2376,arts literature psychology,53000,,2023-05-10 14:51:28,1 0 0 0 0 1 0 0 0 1
4214,Video Title 4214,chemistry mathematics physics,37000,,2023-05-10 13:48:30,0 0 0 1 0 0 1 0 1 0
4831,Video Title 4831,mathematics music psychology,50000,,2023-05-08 23:19:34,0 0 0 0 0 0 1 1 0 1
1196,Video Title 1196,computer_science music,50000,,2023-05-08 20:48:42,0 0 0 0 1 0 0 1 0 0
161,Video Title 161,literature,40000,,2023-05-07 16:16:05,0 0 0 0 0 1 0 0 0 0
1278,Video Title 1278,literature mathematics,31000,,2023-05-07 05:27:11,0 0 0 0 0 1 1 0 0 0
1172,Video Title 1172,computer_science mathematics,59000,,2023-05-06 20:55:12,0 0 0 0 1 0 1 0 0 0
2306,Video Title 2306,arts literature music,50000,,2023-05-06 10:56:11,1 0 0 0 0 1 0 1 0 0
3545,Video Title 3545,business computer_science mathematics,49000,,2023-05-04 21:18:23,0 0 1 0 1 0 1 0 0 0
1736,Video Title 1736,arts biology physics,41000,,2023-05-04 19:46:39,1 1 0 0 0 0 0 0 1 0
1207,Video Title 1207,computer_science physics,35000,,2023-05-04 19:37:14,0 0 0 0 1 0 0 0 1 0
461,Video Title 461,arts music,55000,,2023-05-03 21:21:25,1 0 0 0 0 0 0 1 0 0
3022,Video Title 3022,biology computer_science physics,44000,,2023-05-03 08:20:57,0 1 0 0 1 0 0 0 1 0
3177,Video Title 3177,biology mathematics music,50000,,2023-05-02 08:42:09,0 1 0 0 0 0 1 1 0 0
3925,Video Title 3925,chemistry computer_science literature,32000,,2023-05-02 00:12:08,0 0 0 1 1 1 0 0 0 0
1184,Video Title 1184,computer_science music,38000,,2023-05-01 12:53:47,0 0 0 0 1 0 0 1 0 0
2523,Video Title 2523,arts physics psychology,54000,,2023-04-29 03:36:00,1 0 0 0 0 0 0 0 1 1
3804,Video Title 3804,business mathematics physics,53000,,2023-04-28 16:30:36,0 0 1 0 0 0 1 0 1 0
2851,Video Title 2851,biology chemistry music,50000,,2023-04-26 07:14:50,0 1 0 1 0 0 0 1 0 0
4207,Video Title 4207,chemistry mathematics physics,54000,,2023-04-26 04:16:21,0 0 0 1 0 0 1 0 1 0
2747,Video Title 2747,biology chemistry computer_science,47000,,2023-04-25 14:18:38,0 1 0 1 1 0 0 0 0 0
1791,Video Title 1791,arts business chemistry,35000,,2023-04-24 17:37:21,1 0 1 1 0 0 0 0 0 0
911,Video Title 911,business physics,40000,,2023-04-23 12:20:57,0 0 1 0 0 0 0 0 1 0
2695,Video Title 2695,biology business physics,42000,,2023-04-23 00:00:18,0 1 1 0 0 0 0 0 1 0
4414,Video Title 4414,computer_science literature physics,34000,,2023-04-22 22:28:58,0 0 0 0 1 1 0 0 1 0
906,Video Title 906,business physics,41000,,2023-04-22 05:20:26,0 0 1 0 0 0 0 0 1 0
211,Video Title 211,music,59000,,2023-04-20 01:34:37,0 0 0 0 0 0 0 1 0 0
1678,Video Title 1678,arts biology mathematics,33000,,2023-04-18 10:19:11,1 1 0 0 0 0 1 0 0 0
166,Video Title 166,literature,40000,,2023-04-16 22:00:21,0 0 0 0 0 1 0 0 0 0
1435,Video Title 1435,mathematics psychology,35000,,2023-04-15 23:55:59,0 0 0 0 0 0 1 0 0 1
2996,Video Title 2996,biology computer_science music,45000,,2023-04-14 16:09:56,0 1 0 0 1 0 0 1 0 0
4294,Video Title 4294,chemistry music psychology,59000,,2023-04-14 05:45:17,0 0 0 1 0 0 0 1 0 1
2493,Video Title 2493,arts music psychology,41000,,2023-04-13 08:58:58,1 0 0 0 0 0 0 1 0 1
4240,Video Title 4240,chemistry mathematics psychology,42000,,2023-04-11 09:38:53,0 0 0 1 0 0 1 0 0 1
1022,Video Title 1022,chemistry mathematics,52000,,2023-04-10 17:37:20,0 0 0 1 0 0 1 0 0 0
4353,Video Title 4353,computer_science literature mathematics,58000,,2023-04-10 07:16:31,0 0 0 0 1 1 1 0 0 0
3198,Video Title 3198,biology mathematics physics,35000,,2023-04-09 22:14:27,0 1 0 0 0 0 1 0 1 0
4341,Video Title 4341,computer_science literature mathematics,54000,,2023-04-08 12:23:55,0 0 0 0 1 1 1 0 0 0
4531,Video Title 4531,computer_science mathematics psychology,31000,,2023-04-08 04:58:18,0 0 0 0 1 0 1 0 0 1
2350,Video Title 2350,arts literature physics,31000,,2023-04-08 04:29:02,1 0 0 0 0 1 0 0 1 0
4252,Video Title 4252,chemistry mathematics psychology,43000,,2023-04-07 17:09:23,0 0 0 1 0 0 1 0 0 1
2409,Video Title 2409,arts mathematics physics,31000,,2023-04-07 16:04:10,1 0 0 0 0 0 1 0 1 0
133,Video Title 133,computer_science,32000,,2023-04-07 05:44:51,0 0 0 0 1 0 0 0 0 0
4338,Video Title 4338,chemistry physics psychology,41000,,2023-04-06 18:21:53,0 0 0 1 0 0 0 0 1 1
3699,Video Title 3699,business literature physics,35000,,2023-04-06 09:35:50,0 0 1 0 0 1 0 0 1 0
1838,Video Title 1838,arts business literature,40000,,2023-04-06 01:16:29,1 0 1 0 0 1 0 0 0 0
4059,Video Title 4059,chemistry computer_science psychology,53000,,2023-04-03 07:25:53,0 0 0 1 1 0 0 0 0 1
2059,Video Title 2059,arts chemistry music,33000,,2023-04-01 23:42:26,1 0 0 1 0 0 0 1 0 0
3478,Video Title 3478,business chemistry psychology,56000,,2023-03-31 08:37:37,0 0 1 1 0 0 0 0 0 1
2359,Video Title 2359,arts literature psychology,45000,,2023-03-30 22:53:18,1 0 0 0 0 1 0 0 0 1
4028,Video Title 4028,chemistry computer_science physics,33000,,2023-03-30 10:43:54,0 0 0 1 1 0 0 0 1 0
812,Video Title 812,business computer_science,51000,,2023-03-30 03:54:46,0 0 1 0 1 0 0 0 0 0
3091,Video Title 3091,biology literature music,51000,,2023-03-30 02:29:45,0 1 0 0 0 1 0 1 0 0
1879,Video Title 1879,arts business music,35000,,2023-03-30 01:56:20,1 0 1 0 0 0 0 1 0 0
1060,Video Title 1060,chemistry music,56000,,2023-03-29 08:14:38,0 0 0 1 0 0 0 1 0 0
3359,Video Title 3359,business chemistry computer_science,40000,,2023-03-28 06:34:51,0 0 1 1 1 0 0 0 0 0
720,Video Title 720,biology physics,51000,,2023-03-25 21:29:20,0 1 0 0 0 0 0 0 1 0
3725,Video Title 3725,business literature psychology,51000,,2023-03-24 18:09:29,0 0 1 0 0 1 0 0 0 1
2631,Video Title 2631,biology business literature,40000,,2023-03-23 14:01:49,0 1 1 0 0 1 0 0 0 0
3889,Video Title 3889,business music psychology,59000,,2023-03-23 08:47:17,0 0 1 0 0 0 0 1 0 1
3324,Video Title 3324,biology physics psychology,40000,,2023-03-23 07:42:26,0 1 0 0 0 0 0 0 1 1
1342,Video Title 1342,literature physics,32000,,2023-03-23 03:00:24,0 0 0 0 0 1 0 0 1 0
522,Video Title 522,arts psychology,36000,,2023-03-21 19:38:59,1 0 0 0 0 0 0 0 0 1
4740,Video Title 4740,literature music psychology,59000,,2023-03-21 14:37:06,0 0 0 0 0 1 0 1 0 1
4498,Video Title 4498,computer_science mathematics physics,40000,,2023-03-21 08:02:17,0 0 0 0 1 0 1 0 1 0
1205,Video Title 1205,computer_science physics,59000,,2023-03-20 08:50:57,0 0 0 0 1 0 0 0 1 0
4782,Video Title 4782,literature physics psychology,51000,,2023-03-20 02:31:30,0 0 0 0 0 1 0 0 1 1
468,Video Title 468,arts music,48000,,2023-03-19 08:27:55,1 0 0 0 0 0 0 1 0 0
2360,Video Title 2360,arts literature psychology,54000,,2023-03-19 05:49:07,1 0 0 0 0 1 0 0 0 1
1960,Video Title 1960,arts business psychology,40000,,2023-03-18 18:56:51,1 0 1 0 0 0 0 0 0 1
564,Video Title 564,biology chemistry,51000,,2023-03-18 09:23:20,0 1 0 1 0 0 0 0 0 0
1753,Video Title 1753,arts biology psychology,46000,,2023-03-18 09:01:03,1 1 0 0 0 0 0 0 0 1
1548,Video Title 1548,arts biology business,43000,,2023-03-16 23:57:53,1 1 1 0 0 0 0 0 0 0
1152,Video Title 1152,computer_science mathematics,49000,,2023-03-16 21:38:06,0 0 0 0 1 0 1 0 0 0
4582,Video Title 4582,computer_science music psychology,49000,,2023-03-16 15:28:18,0 0 0 0 1 0 0 1 0 1
1525,Video Title 1525,physics psychology,59000,,2023-03-16 10:21:19,0 0 0 0 0 0 0 0 1 1
3273,Video Title 3273,biology music physics,40000,,2023-03-16 09:41:58,0 1 0 0 0 0 0 1 1 0
1790,Video Title 1790,arts business chemistry,42000,,2023-03-15 19:50:43,1 0 1 1 0 0 0 0 0 0
2759,Video Title 2759,biology chemistry computer_science,33000,,2023-03-15 16:28:48,0 1 0 1 1 0 0 0 0 0
4896,Video Title 4896,music physics psychology,37000,,2023-03-14 19:56:04,0 0 0 0 0 0 0 1 1 1
150,Video Title 150,literature,46000,,2023-03-12 18:18:45,0 0 0 0 0 1 0 0 0 0
2715,Video Title 2715,biology business physics,32000,,2023-03-11 23:56:31,0 1 1 0 0 0 0 0 1 0
1596,Video Title 1596,arts biology chemistry,52000,,2023-03-11 22:30:11,1 1 0 1 0 0 0 0 0 0
3041,Video Title 3041,biology computer_science psychology,38000,,2023-03-11 18:13:06,0 1 0 0 1 0 0 0 0 1
3222,Video Title 3222,biology mathematics psychology,49000,,2023-03-11 11:16:30,0 1 0 0 0 0 1 0 0 1
2454,Video Title 2454,arts mathematics psychology,49000,,2023-03-09 21:59:57,1 0 0 0 0 0 1 0 0 1
4254,Video Title 4254,chemistry mathematics psychology,58000,,2023-03-09 16:38:49,0 0 0 1 0 0 1 0 0 1
3459,Video Title 3459,business chemistry physics,39000,,2023-03-09 12:44:31,0 0 1 1 0 0 0 0 1 0
2215,Video Title 2215,arts computer_science physics,59000,,2023-03-08 10:47:37,1 0 0 0 1 0 0 0 1 0
4440,Video Title 4440,computer_science literature psychology,60000,,2023-03-08 02:36:17,0 0 0 0 1 1 0 0 0 1
3569,Video Title 3569,business computer_science music,49000,,2023-03-07 20:28:50,0 0 1 0 1 0 0 1 0 0
3669,Video Title 3669,business literature music,59000,,2023-03-07 18:28:15,0 0 1 0 0 1 0 1 0 0
840,Video Title 840,business literature,41000,,2023-03-07 11:15:45,0 0 1 0 0 1 0 0 0 0
1931,Video Title 1931,arts business physics,40000,,2023-03-07 07:42:21,1 0 1 0 0 0 0 0 1 0
3050,Video Title 3050,biology computer_science psychology,48000,,2023-03-07 06:26:45,0 1 0 0 1 0 0 0 0 1
4424,Video Title 4424,computer_science literature physics,32000,,2023-03-05 03:39:22,0 0 0 0 1 1 0 0 1 0
3414,Video Title 3414,business chemistry mathematics,52000,,2023-03-05 00:21:48,0 0 1 1 0 0 1 0 0 0
1937,Video Title 1937,arts business psychology,52000,,2023-03-04 20:50:07,1 0 1 0 0 0 0 0 0 1
2052,Video Title 2052,arts chemistry music,44000,,2023-03-04 15:23:00,1 0 0 1 0 0 0 1 0 0
1286,Video Title 1286,literature mathematics,57000,,2023-03-04 11:16:50,0 0 0 0 0 1 1 0 0 0
4825,Video Title 4825,mathematics music psychology,32000,,2023-03-04 00:46:53,0 0 0 0 0 0 1 1 0 1
1386,Video Title 1386,mathematics music,35000,,2023-03-03 16:23:11,0 0 0 0 0 0 1 1 0 0
3325,Video Title 3325,biology physics psychology,45000,,2023-02-28 23:53:00,0 1 0 0 0 0 0 0 1 1
484,Video Title 484,arts physics,44000,,2023-02-28 15:58:34,1 0 0 0 0 0 0 0 1 0
2457,Video Title 2457,arts mathematics psychology,42000,,2023-02-28 03:40:51,1 0 0 0 0 0 1 0 0 1
2367,Video Title 2367,arts literature psychology,49000,,2023-02-28 01:44:13,1 0 0 0 0 1 0 0 0 1
4245,Video Title 4245,chemistry mathematics psychology,35000,,2023-02-28 00:02:03,0 0 0 1 0 0 1 0 0 1
1796,Video Title 1796,arts business computer_science,43000,,2023-02-27 20:52:38,1 0 1 0 1 0 0 0 0 0
640,Video Title 640,biology literature,40000,,2023-02-25 16:25:03,0 1 0 0 0 1 0 0 0 0
3931,Video Title 3931,chemistry computer_science literature,54000,,2023-02-24 06:47:48,0 0 0 1 1 1 0 0 0 0
51,Video Title 51,biology,58000,,2023-02-23 02:22:07,0 1 0 0 0 0 0 0 0 0
1357,Video Title 1357,literature psychology,45000,,2023-02-22 17:03:27,0 0 0 0 0 1 0 0 0 1
3928,Video Title 3928,chemistry computer_science literature,50000,,2023-02-22 14:21:34,0 0 0 1 1 1 0 0 0 0
1530,Video Title 1530,physics psychology,50000,,2023-02-22 13:32:57,0 0 0 0 0 0 0 0 1 1
1368,Video Title 1368,literature psychology,40000,,2023-02-22 07:21:06,0 0 0 0 0 1 0 0 0 1
2505,Video Title 2505,arts music psychology,58000,,2023-02-21 17:11:49,1 0 0 0 0 0 0 1 0 1
1793,Video Title 1793,arts business computer_science,55000,,2023-02-20 21:48:57,1 0 1 0 1 0 0 0 0 0
3772,Video Title 3772,business mathematics music,34000,,2023-02-20 04:54:48,0 0 1 0 0 0 1 1 0 0
541,Video Title 541,biology business,52000,,2023-02-19 00:28:57,0 1 1 0 0 0 0 0 0 0
3355,Video Title 3355,business chemistry computer_science,36000,,2023-02-18 17:47:48,0 0 1 1 1 0 0 0 0 0
3458,Video Title 3458,business chemistry physics,55000,,2023-02-18 04:41:37,0 0 1 1 0 0 0 0 1 0
579,Video Title 579,biology chemistry,45000,,2023-02-16 19:49:18,0 1 0 1 0 0 0 0 0 0
76,Video Title 76,business,46000,,2023-02-16 02:11:55,0 0 1 0 0 0 0 0 0 0
2163,Video Title 2163,arts computer_science mathematics,54000,,2023-02-16 01:55:45,1 0 0 0 1 0 1 0 0 0
3615,Video Title 3615,business computer_science psychology,33000,,2023-02-16 00:34:04,0 0 1 0 1 0 0 0 0 1
3961,Video Title 3961,chemistry computer_science mathematics,50000,,2023-02-14 04:21:53,0 0 0 1 1 0 1 0 0 0
984,Video Title 984,chemistry literature,57000,,2023-02-12 08:47:36,0 0 0 1 0 1 0 0 0 0
2118,Video Title 2118,arts chemistry psychology,45000,,2023-02-12 00:45:08,1 0 0 1 0 0 0 0 0 1
2417,Video Title 2417,arts mathematics physics,37000,,2023-02-11 22:12:23,1 0 0 0 0 0 1 0 1 0
3723,Video Title 3723,business literature physics,60000,,2023-02-11 22:01:51,0 0 1 0 0 1 0 0 1 0
2484,Video Title 2484,arts music physics,37000,,2023-02-10 02:25:26,1 0 0 0 0 0 0 1 1 0
2047,Video Title 2047,arts chemistry music,40000,,2023-02-09 10:28:22,1 0 0 1 0 0 0 1 0 0
904,Video Title 904,business physics,60000,,2023-02-08 08:14:02,0 0 1 0 0 0 0 0 1 0
3537,Video Title 3537,business computer_science mathematics,35000,,2023-02-06 23:31:06,0 0 1 0 1 0 1 0 0 0
4239,Video Title 4239,chemistry mathematics psychology,30000,,2023-02-05 17:31:30,0 0 0 1 0 0 1 0 0 1
3157,Video Title 3157,biology literature psychology,39000,,2023-02-05 12:49:13,0 1 0 0 0 1 0 0 0 1
700,Video Title 700,biology music,52000,,2023-02-05 09:47:33,0 1 0 0 0 0 0 1 0 0
3164,Video Title 3164,biology literature psychology,46000,,2023-02-04 21:41:37,0 1 0 0 0 1 0 0 0 1
1682,Video Title 1682,arts biology music,52000,,2023-02-04 08:04:19,1 1 0 0 0 0 0 1 0 0
4497,Video Title 4497,computer_science mathematics physics,48000,,2023-02-03 02:32:43,0 0 0 0 1 0 1 0 1 0
1353,Video Title 1353,literature psychology,60000,,2023-02-02 19:53:18,0 0 0 0 0 1 0 0 0 1
4008,Video Title 4008,chemistry computer_science physics,33000,,2023-02-01 03:09:59,0 0 0 1 1 0 0 0 1 0
443,Video Title 443,arts mathematics,44000,,2023-02-01 00:59:00,1 0 0 0 0 0 1 0 0 0
3907,Video Title 3907,business physics psychology,31000,,2023-01-31 19:57:10,0 0 1 0 0 0 0 0 1 1
361,Video Title 361,arts chemistry,51000,,2023-01-30 07:05:26,1 0 0 1 0 0 0 0 0 0
2581,Video Title 2581,biology business computer_science,46000,,2023-01-29 04:48:20,0 1 1 0 1 0 0 0 0 0
4308,Video Title 4308,chemistry music psychology,44000,,2023-01-27 17:57:12,0 0 0 1 0 0 0 1 0 1
2829,Video Title 2829,biology chemistry music,57000,,2023-01-26 19:35:57,0 1 0 1 0 0 0 1 0 0
4383,Video Title 4383,computer_science literature music,53000,,2023-01-26 02:32:41,0 0 0 0 1 1 0 1 0 0
2558,Video Title 2558,biology business chemistry,36000,,2023-01-24 00:11:36,0 1 1 1 0 0 0 0 0 0
2516,Video Title 2516,arts music psychology,43000,,2023-01-21 13:00:55,1 0 0 0 0 0 0 1 0 1
3760,Video Title 3760,business mathematics music,49000,,2023-01-21 08:38:29,0 0 1 0 0 0 1 1 0 0
108,Video Title 108,chemistry,32000,,2023-01-20 18:47:35,0 0 0 1 0 0 0 0 0 0
4228,Video Title 4228,chemistry mathematics physics,60000,,2023-01-20 02:05:53,0 0 0 1 0 0 1 0 1 0
1479,Video Title 1479,music physics,47000,,2023-01-20 00:11:00,0 0 0 0 0 0 0 1 1 0
314,Video Title 314,arts business,42000,,2023-01-18 15:51:02,1 0 1 0 0 0 0 0 0 0
3866,Video Title 3866,business music psychology,52000,,2023-01-18 04:41:47,0 0 1 0 0 0 0 1 0 1
2453,Video Title 2453,arts mathematics psychology,37000,,2023-01-17 09:53:23,1 0 0 0 0 0 1 0 0 1
4865,Video Title 4865,mathematics physics psychology,36000,,2023-01-16 22:48:40,0 0 0 0 0 0 1 0 1 1
3515,Video Title 3515,business computer_science literature,31000,,2023-01-14 02:04:11,0 0 1 0 1 1 0 0 0 0
3450,Video Title 3450,business chemistry physics,48000,,2023-01-12 21:13:33,0 0 1 1 0 0 0 0 1 0
4339,Video Title 4339,chemistry physics psychology,39000,,2023-01-11 04:38:18,0 0 0 1 0 0 0 0 1 1
878,Video Title 878,business music,55000,,2023-01-10 16:39:50,0 0 1 0 0 0 0 1 0 0
1088,Video Title 1088,chemistry physics,57000,,2023-01-09 10:25:42,0 0 0 1 0 0 0 0 1 0
2639,Video Title 2639,biology business mathematics,45000,,2023-01-06 20:52:47,0 1 1 0 0 0 1 0 0 0
4013,Video Title 4013,chemistry computer_science physics,48000,,2023-01-05 06:55:06,0 0 0 1 1 0 0 0 1 0
3466,Video Title 3466,business chemistry physics,41000,,2023-01-04 22:13:51,0 0 1 1 0 0 0 0 1 0
1813,Video Title 1813,arts business computer_science,53000,,2023-01-02 14:49:58,1 0 1 0 1 0 0 0 0 0
4662,Video Title 4662,literature mathematics physics,44000,,2023-01-02 01:09:59,0 0 0 0 0 1 1 0 1 0
4581,Video Title 4581,computer_science music psychology,38000,,2023-01-01 18:15:59,0 0 0 0 1 0 0 1 0 1
2532,Video Title 2532,arts physics psychology,32000,,2023-01-01 10:23:18,1 0 0 0 0 0 0 0 1 1
2142,Video Title 2142,arts computer_science literature,37000,,2022-12-30 20:35:06,1 0 0 0 1 1 0 0 0 0
101,Video Title 101,chemistry,44000,,2022-12-30 14:11:37,0 0 0 1 0 0 0 0 0 0
4713,Video Title 4713,literature music physics,56000,,2022-12-30 04:19:54,0 0 0 0 0 1 0 1 1 0
1433,Video Title 1433,mathematics psychology,38000,,2022-12-29 11:42:02,0 0 0 0 0 0 1 0 0 1
701,Video Title 701,biology physics,32000,,2022-12-29 07:46:07,0 1 0 0 0 0 0 0 1 0
203,Video Title 203,music,41000,,2022-12-28 06:46:42,0 0 0 0 0 0 0 1 0 0
205,Video Title 205,music,31000,,2022-12-28 01:47:53,0 0 0 0 0 0 0 1 0 0
1135,Video Title 1135,computer_science literature,55000,,2022-12-27 11:59:53,0 0 0 0 1 1 0 0 0 0
1014,Video Title 1014,chemistry mathematics,35000,,2022-12-27 04:16:59,0 0 0 1 0 0 1 0 0 0
3254,Video Title 3254,biology music physics,33000,,2022-12-26 16:16:17,0 1 0 0 0 0 0 1 1 0
2592,Video Title 2592,biology business computer_science,50000,,2022-12-25 12:39:06,0 1 1 0 1 0 0 0 0 0
1990,Video Title 1990,arts chemistry literature,60000,,2022-12-25 03:40:39,1 0 0 1 0 1 0 0 0 0
4560,Video Title 4560,computer_science music physics,43000,,2022-12-24 22:30:59,0 0 0 0 1 0 0 1 1 0
3834,Video Title 3834,business mathematics psychology,42000,,2022-12-24 12:03:26,0 0 1 0 0 0 1 0 0 1
3820,Video Title 3820,business mathematics psychology,41000,,2022-12-24 10:56:02,0 0 1 0 0 0 1 0 0 1
3283,Video Title 3283,biology music psychology,41000,,2022-12-22 23:36:30,0 1 0 0 0 0 0 1 0 1
1828,Video Title 1828,arts business literature,37000,,2022-12-22 02:22:57,1 0 1 0 0 1 0 0 0 0
3150,Video Title 3150,biology literature psychology,40000,,2022-12-21 16:33:27,0 1 0 0 0 1 0 0 0 1
3981,Video Title 3981,chemistry computer_science music,55000,,2022-12-21 06:10:11,0 0 0 1 1 0 0 1 0 0
2073,Video Title 2073,arts chemistry physics,38000,,2022-12-21 03:56:50,1 0 0 1 0 0 0 0 1 0
2766,Video Title 2766,biology chemistry computer_science,58000,,2022-12-21 01:10:48,0 1 0 1 1 0 0 0 0 0
